name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Neighborhood Eats,5,155,33.80435237,-84.39317046,30309,1460204179,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Poor Calvin's,4.5,998,33.768452,-84.3822579,30308,1460476944,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
The Hungry Peach,5,24,33.817,-84.37502,30305,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Home Grown,4.5,589,33.74686,-84.35588,30316,1442072949,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Dat Fire Jerk Chicken,4.5,42,33.7480784,-84.4050754,30313,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Atlanta,GA
Gusto! Wood Fire Grill,4.5,239,33.80725957,-84.39351188,30309,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
South City Kitchen - Midtown,4.5,1284,33.7859993,-84.38455963,30309,1460570832,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
The Food Shoppe,4.5,215,33.758484,-84.390079,30303,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",Atlanta,GA
Gunshow,4.5,491,33.74072,-84.35786,30316,1453699381,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Le Petit March̩,4.5,510,33.75166945,-84.32259716,30317,,"[Category(name=u'Sp\xe9cialit\xe9s culinaires', alias=u'gourmet'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Seven Lamps,4,397,33.8476219,-84.3655548,30326,1442108831,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
The General Muir,4,489,33.80119505,-84.32723024,30329,1442113701,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Dish Dive,4.5,64,33.76452,-84.3141799,30317,1460227040,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood')]",Atlanta,GA
Holeman & Finch,4,1054,33.816174,-84.390355,30309,1442009969,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Baked,4,38,33.7597084,-84.3710556,30312,1455317495,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood')]",Atlanta,GA
endive Publik house,4.5,107,33.79497248,-84.39998846,30309,1442205198,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
BoccaLupo,4.5,227,33.75474958,-84.36280131,30307,1442116112,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Blossom Tree,4.5,157,33.7554946,-84.38910761,30303,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Purnima Bangladeshi Cuisine,4.5,252,33.8771248,-84.29352924,30341,1459253284,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Bangladais', alias=u'bangladeshi'), Category(name=u'Restaurant Halal', alias=u'halal')]",Atlanta,GA
Folk Art,4,338,33.767447,-84.351615,30307,1442142404,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Diner Am\xe9ricain', alias=u'diners')]",Atlanta,GA
El Bandido Mex Mex Grill,4.5,53,33.76333309,-84.35159676,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Casseroles,5,27,33.792179,-84.35231,30306,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Wrecking Bar Brewpub,4,429,33.762272,-84.349724,30307,1442090045,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Brasseur', alias=u'breweries')]",Atlanta,GA
Sway,4,217,33.7614517,-84.3867798,30308,1442093000,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Press and Grind,4.5,21,33.7817269,-84.3543679,30306,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Atlanta,GA
Fox Bros. Bar-B-Q,4,1905,33.7612031,-84.34779167,30307,1441987995,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Eat Me Speak Me,4.5,14,33.7649749,-84.3332728,30307,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
BeetleCat,4,73,33.7626247,-84.3582753,30307,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Arepa Mia,4.5,210,33.754076,-84.3799669,30303,,"[Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'V\xe9n\xe9zu\xe9lien', alias=u'venezuelan')]",Atlanta,GA
We Suki Suki,4.5,157,33.74100722,-84.34644587,30316,1442099164,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Bocado,4,523,33.77941513,-84.40970612,30318,1442018240,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
One Flew South,4.5,576,33.64074057,-84.42568302,30320,1450929642,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Saltyard,4,240,33.8051829,-84.3942156,30309,1442118105,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]",Atlanta,GA
Bread & Butterfly,4.5,46,33.76230327,-84.3578751,30307,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Atlanta,GA
Chama Gaucha Brazilian Steakhouse,5,243,33.8469918,-84.372829,30305,1442231187,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Atlanta,GA
Two Urban Licks,4,1385,33.76773477,-84.36011039,30306,1441967351,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Canoe,4.5,1025,33.859863,-84.455464,30339,1442374715,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Ticonderoga Club,4.5,41,33.75658,-84.36418,30307,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Ginya Izakaya,4.5,93,33.80054009,-84.40845788,30318,1448275449,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Ramen', alias=u'ramen')]",Atlanta,GA
Venkmans,4.5,81,33.7666899,-84.36338,30312,1448702099,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Atlanta,GA
Desta Ethiopian Kitchen,4.5,667,33.83789545,-84.31039135,30329,1455199683,"[Category(name=u'Restaurant \xc9thiopien', alias=u'ethiopian'), Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Ssam Burger,4.5,180,33.8116798,-84.4263763,30318,1442200217,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Buttermilk Kitchen,4,456,33.869862,-84.380569,30342,1444393888,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Argosy,4,321,33.741258,-84.346118,30316,1442114546,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Eight Sushi Lounge,4.5,96,33.77986292,-84.41181908,30313,1460232914,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
Heirloom Market BBQ,4.5,939,33.89864735,-84.44717853,30339,1442080047,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Cypress Street Pint & Plate,4,773,33.77728537,-84.38611763,30308,1460526600,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Better Half,4.5,129,33.78648013,-84.39854208,30318,1442201453,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
One Eared Stag,4,292,33.75679471,-84.35479157,30307,1442088767,"[Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Alma Cocina,4,538,33.7589989,-84.3868179,30303,1460094834,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Atlanta,GA
Local Three,4,437,33.844578,-84.426564,30327,1460078944,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Murphy's,4,685,33.7820899,-84.35487,30306,1441941287,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Dessert', alias=u'desserts')]",Atlanta,GA
RReal Tacos,4.5,59,33.7774916,-84.3832099,30308,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
King + Duke,4,404,33.83926386,-84.38061617,30305,1460126626,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Park Bar,4,237,33.75811,-84.3929214,30303,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Antico Pizza,4.5,2212,33.78453908,-84.40593668,30318,1442017639,"[Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Ameer's Mediterranean Grill,4,278,33.81685133,-84.33557315,30329,1455368849,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
Twin Smokers BBQ,4,216,33.761585,-84.396484,30313,1448267421,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Ocean Market Downtown,4.5,32,33.76785278,-84.38487244,30308,1442203494,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Cr\xeaperie', alias=u'creperies'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Sun in My Belly,4,606,33.76397324,-84.31650543,30317,1459528827,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Ration & Dram,4,98,33.7583849,-84.332198,30307,1442203552,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
The Bayou Boil,4,61,33.89086344,-84.28495523,30340,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
True Food Kitchen,4,339,33.84686661,-84.36376953,30326,1460221791,"[Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Marcel,4.5,117,33.78593,-84.4118049,30318,,"[Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Sweet Auburn BBQ,4,272,33.77259681,-84.3523436,30306,1453703173,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Fat Matt's Rib Shack,4,1454,33.804595,-84.367137,30324,1442285620,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Cabbage Pie,4.5,57,33.74951553,-84.36784363,30312,1450081935,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
JCT Kitchen & Bar,4,1037,33.78663106,-84.41242073,30318,1441992701,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Ah-Ma's Taiwanese Kitchen,4,245,33.7798404,-84.3683395,30308,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Atlanta,GA
Bezoria,4.5,187,33.77931064,-84.38385732,30309,1447906100,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
Gato,4,194,33.7649749,-84.3332728,30307,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Hankook Taqueria,4,656,33.811352,-84.431628,30318,1442018544,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Bacchanalia,4.5,467,33.78678,-84.41226,30318,1442285613,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Avellino's,4.5,89,33.88111,-84.34266,30319,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Staplehouse,4.5,37,33.75401306,-84.36990356,30312,1447925450,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
El Mexicano,4,154,33.7183914,-84.3506393,30316,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Superica,4,318,33.7565193,-84.3640518,30307,1442230983,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Agave Restaurant,4,545,33.748041,-84.368078,30312,1460308152,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Umi,4.5,254,33.83859235,-84.3813417,30305,1442117832,"[Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Bantam Pub,4,177,33.7661171,-84.36296844,30312,1460125469,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs')]",Atlanta,GA
Ammazza,4,365,33.75406265,-84.36800385,30312,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan')]",Atlanta,GA
Gus's World Famous Fried Chicken,4,178,33.76018682,-84.38618875,30303,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Poulet', alias=u'chickenshop'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]",Atlanta,GA
The Lawrence,4,249,33.7791016,-84.3824954,30309,1442100538,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Mary Mac's Tea Room,4,1554,33.772851,-84.379883,30308,1441941293,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
The Optimist,4,809,33.77999,-84.41069,30318,1442102395,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Wagaya Japanese Restaurant,4,180,33.78648,-84.39832,30318,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Grindhouse Killer Burgers,4,271,33.75403,-84.3798599,30303,,"[Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
bartaco West Midtown,4,559,33.778736,-84.409325,30318,1442207246,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]",Atlanta,GA
Goin' Coastal,4,305,33.7822666,-84.3536097,30306,1452538289,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Houston's Restaurant,4,274,33.8460083,-84.35826874,30326,1442285636,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Waikikie Hawaiian BBQ,4,309,33.816665,-84.335219,30329,1441980371,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Hawa\xefen', alias=u'hawaiian')]",Atlanta,GA
Viva La Vegan,5,53,33.72044373,-84.42458344,30310,1455135464,"[Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Atlanta,GA
Vortex Bar & Grill,4,836,33.7662727,-84.3493438,30307,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Bones,4.5,550,33.8421514,-84.3710145,30305,1442374498,"[Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Little Bangkok,4,458,33.8159294,-84.3521881,30324,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
Roasters,4,214,33.830761,-84.3569107,30324,1442285617,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Kwan's Deli and Korean Kitchen,4.5,117,33.76105044,-84.39407598,30313,1442374654,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Joy Cafe,4.5,380,33.8370529,-84.3773661,30305,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Sweet Georgia's Juke Joint,3.5,616,33.75917584,-84.3876446,30303,1442084740,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]",Atlanta,GA
Cafe Agora Midtown,4.5,132,33.78086385,-84.3843741,30309,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Barcelona Inman Park,4,649,33.76266735,-84.35886053,30307,1442095320,"[Category(name=u'Restaurant Espagnol', alias=u'spanish'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]",Atlanta,GA
Egg Harbor Caf̩,4.5,278,33.804916,-84.39367,30309,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Haven,4,161,33.86063385,-84.33007813,30319,1441980501,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
